NO;KODE_PTN;NAMA_PTN;KODE_PRODI;NAMA_PRODI;JENJANG;DAYA_TAMPUNG_2026;PEMINAT_2025;JENIS_PORTOFOLIO
72;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622079;AKUNTANSI;Sarjana Terapan;24;321;Tidak Ada
73;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622080;TEKNIK ELEKTRO;Sarjana Terapan;8;119;Tidak Ada
74;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622081;MANAJEMEN PEMASARAN;Sarjana Terapan;24;348;Tidak Ada
75;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622082;TEKNIK MESIN;Sarjana Terapan;8;278;Tidak Ada
76;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622083;TEKNIK SIPIL;Sarjana Terapan;8;160;Tidak Ada
77;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622084;TATA BOGA;Sarjana Terapan;22;837;Tidak Ada
78;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622085;MESIN OTOMOTIF;Sarjana Terapan;8;145;Tidak Ada
79;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622086;ADMINISTRASI PERKANTORAN;Sarjana Terapan;24;420;Tidak Ada
80;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622087;PENGOBATAN TRADISIONAL INDONESIA;Sarjana Terapan;12;64;Tidak Ada
81;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622088;PENGELOLAAN USAHA REKREASI;Sarjana Terapan;12;85;Tidak Ada
82;1362;UNIVERSITAS NEGERI YOGYAKARTA;13622089;PROMOSI KESEHATAN;Sarjana Terapan;12;143;Tidak Ada
1;1363;"UPN ""VETERAN"" YOGYAKARTA";13631001;TEKNIK GEOLOGI;Sarjana;65;1234;Tidak Ada
2;1363;"UPN ""VETERAN"" YOGYAKARTA";13631002;TEKNIK PERTAMBANGAN;Sarjana;52;1799;Tidak Ada
3;1363;"UPN ""VETERAN"" YOGYAKARTA";13631003;TEKNIK PERMINYAKAN;Sarjana;43;953;Tidak Ada
4;1363;"UPN ""VETERAN"" YOGYAKARTA";13631004;TEKNIK LINGKUNGAN;Sarjana;40;662;Tidak Ada
5;1363;"UPN ""VETERAN"" YOGYAKARTA";13631005;TEKNIK GEOFISIKA;Sarjana;27;343;Tidak Ada
6;1363;"UPN ""VETERAN"" YOGYAKARTA";13631006;TEKNIK KIMIA;Sarjana;55;589;Tidak Ada
7;1363;"UPN ""VETERAN"" YOGYAKARTA";13631007;TEKNIK INDUSTRI;Sarjana;56;1453;Tidak Ada
8;1363;"UPN ""VETERAN"" YOGYAKARTA";13631008;TEKNIK INFORMATIKA;Sarjana;52;895;Tidak Ada
9;1363;"UPN ""VETERAN"" YOGYAKARTA";13631009;AGROTEKNOLOGI;Sarjana;69;557;Tidak Ada
10;1363;"UPN ""VETERAN"" YOGYAKARTA";13631010;AGRIBISNIS;Sarjana;54;526;Tidak Ada
11;1363;"UPN ""VETERAN"" YOGYAKARTA";13631011;METALURGI;Sarjana;28;607;Tidak Ada
12;1363;"UPN ""VETERAN"" YOGYAKARTA";13631012;ILMU TANAH;Sarjana;35;208;Tidak Ada
13;1363;"UPN ""VETERAN"" YOGYAKARTA";13631013;SISTEM INFORMASI;Sarjana;41;641;Tidak Ada
14;1363;"UPN ""VETERAN"" YOGYAKARTA";13631014;TEKNIK GEOMATIKA;Sarjana;25;205;Tidak Ada
15;1363;"UPN ""VETERAN"" YOGYAKARTA";13631015;MANAJEMEN;Sarjana;142;1250;Tidak Ada
16;1363;"UPN ""VETERAN"" YOGYAKARTA";13631016;AKUNTANSI;Sarjana;87;1011;Tidak Ada
17;1363;"UPN ""VETERAN"" YOGYAKARTA";13631017;EKONOMI PEMBANGUNAN;Sarjana;77;472;Tidak Ada
18;1363;"UPN ""VETERAN"" YOGYAKARTA";13631018;ILMU HUBUNGAN INTERNASIONAL;Sarjana;55;423;Tidak Ada
19;1363;"UPN ""VETERAN"" YOGYAKARTA";13631019;ILMU ADMINISTRASI BISNIS;Sarjana;55;880;Tidak Ada
20;1363;"UPN ""VETERAN"" YOGYAKARTA";13631020;ILMU KOMUNIKASI;Sarjana;56;879;Tidak Ada
21;1363;"UPN ""VETERAN"" YOGYAKARTA";13631021;HUBUNGAN MASYARAKAT;Sarjana;45;551;Tidak Ada
22;1363;"UPN ""VETERAN"" YOGYAKARTA";13633022;TEKNIK KIMIA;Diploma Tiga;43;98;Tidak Ada
1;1364;ISI YOGYAKARTA;13641001;SENI TARI;Sarjana;24;191;Tari
2;1364;ISI YOGYAKARTA;13641002;SENI MUSIK;Sarjana;38;127;Musik
3;1364;ISI YOGYAKARTA;13641003;PENDIDIKAN MUSIK;Sarjana;27;129;Musik
4;1364;ISI YOGYAKARTA;13641004;PENCIPTAAN MUSIK;Sarjana;14;44;Musik
5;1364;ISI YOGYAKARTA;13641005;SENI TEATER;Sarjana;21;56;Teater
6;1364;ISI YOGYAKARTA;13641006;PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK;Sarjana;14;60;Sendratasik
7;1364;ISI YOGYAKARTA;13641007;SENI RUPA MURNI;Sarjana;36;184;Seni Rupa, Desain, dan Kriya
8;1364;ISI YOGYAKARTA;13641008;KRIYA SENI;Sarjana;36;66;Seni Rupa, Desain, dan Kriya
9;1364;ISI YOGYAKARTA;13641009;DESAIN INTERIOR;Sarjana;44;239;Seni Rupa, Desain, dan Kriya
10;1364;ISI YOGYAKARTA;13641010;DESAIN KOMUNIKASI VISUAL;Sarjana;36;903;Seni Rupa, Desain, dan Kriya
11;1364;ISI YOGYAKARTA;13641011;DESAIN PRODUK;Sarjana;24;103;Seni Rupa, Desain, dan Kriya
12;1364;ISI YOGYAKARTA;13641012;TELEVISI DAN FILM;Sarjana;30;369;Film dan Televisi
13;1364;ISI YOGYAKARTA;13641013;FOTOGRAFI;Sarjana;36;177;Fotografi
14;1364;ISI YOGYAKARTA;13641014;SENI KARAWITAN;Sarjana;15;35;Seni Karawitan
15;1364;ISI YOGYAKARTA;13641015;ETNOMUSIKOLOGI;Sarjana;15;21;Etnomusikologi
16;1364;ISI YOGYAKARTA;13641016;SENI PEDALANGAN;Sarjana;5;8;Seni Pedalangan
17;1364;ISI YOGYAKARTA;13641017;TATA KELOLA SENI;Sarjana;23;80;Tidak Ada
18;1364;ISI YOGYAKARTA;13641021;KONSERVASI SENI;Sarjana;11;21;Seni Rupa, Desain, dan Kriya
19;1364;ISI YOGYAKARTA;13642018;PENYAJIAN MUSIK;Sarjana Terapan;14;49;Musik
20;1364;ISI YOGYAKARTA;13642022;ANIMASI;Sarjana Terapan;36;226;Seni Rupa, Desain, dan Kriya
21;1364;ISI YOGYAKARTA;13642023;DESAIN MODE KRIYA BATIK;Sarjana Terapan;23;54;Seni Rupa, Desain, dan Kriya
22;1364;ISI YOGYAKARTA;13642024;DESAIN MEDIA;Sarjana Terapan;23;47;Seni Rupa, Desain, dan Kriya
23;1364;ISI YOGYAKARTA;13642025;PRODUKSI FILM DAN TELEVISI;Sarjana Terapan;11;72;Film dan Televisi
24;1364;ISI YOGYAKARTA;13642026;TEATER MUSIKAL;Sarjana Terapan;8;2;Sendratasik
1;1371;UNIVERSITAS JEMBER;13711001;AGROTEKNOLOGI / AGROEKOTEKNOLOGI;Sarjana;60;319;Tidak Ada
2;1371;UNIVERSITAS JEMBER;13711002;AGRIBISNIS;Sarjana;42;351;Tidak Ada
3;1371;UNIVERSITAS JEMBER;13711003;PENDIDIKAN MATEMATIKA;Sarjana;57;335;Tidak Ada
4;1371;UNIVERSITAS JEMBER;13711004;PENDIDIKAN FISIKA;Sarjana;64;113;Tidak Ada
5;1371;UNIVERSITAS JEMBER;13711005;PENDIDIKAN BIOLOGI;Sarjana;55;297;Tidak Ada
6;1371;UNIVERSITAS JEMBER;13711006;TEKNOLOGI HASIL PERTANIAN;Sarjana;50;220;Tidak Ada
7;1371;UNIVERSITAS JEMBER;13711007;TEKNIK PERTANIAN;Sarjana;50;163;Tidak Ada
8;1371;UNIVERSITAS JEMBER;13711008;PENDIDIKAN  DOKTER GIGI;Sarjana;57;813;Tidak Ada
9;1371;UNIVERSITAS JEMBER;13711009;MATEMATIKA;Sarjana;48;152;Tidak Ada
10;1371;UNIVERSITAS JEMBER;13711010;FISIKA;Sarjana;50;73;Tidak Ada
11;1371;UNIVERSITAS JEMBER;13711011;KIMIA;Sarjana;46;183;Tidak Ada
12;1371;UNIVERSITAS JEMBER;13711012;BIOLOGI;Sarjana;42;197;Tidak Ada
13;1371;UNIVERSITAS JEMBER;13711013;PENDIDIKAN DOKTER;Sarjana;57;1124;Tidak Ada
14;1371;UNIVERSITAS JEMBER;13711014;KESEHATAN MASYARAKAT;Sarjana;80;802;Tidak Ada
15;1371;UNIVERSITAS JEMBER;13711015;TEKNIK MESIN;Sarjana;42;299;Tidak Ada
16;1371;UNIVERSITAS JEMBER;13711016;TEKNIK ELEKTRO;Sarjana;44;285;Tidak Ada
17;1371;UNIVERSITAS JEMBER;13711017;TEKNIK SIPIL;Sarjana;52;391;Tidak Ada
18;1371;UNIVERSITAS JEMBER;13711018;FARMASI;Sarjana;57;1086;Tidak Ada
19;1371;UNIVERSITAS JEMBER;13711019;ILMU KEPERAWATAN;Sarjana;60;900;Tidak Ada
20;1371;UNIVERSITAS JEMBER;13711020;SISTEM INFORMASI;Sarjana;40;344;Tidak Ada
21;1371;UNIVERSITAS JEMBER;13711024;TEKNOLOGI INDUSTRI PERTANIAN;Sarjana;50;176;Tidak Ada
22;1371;UNIVERSITAS JEMBER;13711025;ILMU TANAH;Sarjana;30;71;Tidak Ada
23;1371;UNIVERSITAS JEMBER;13711026;PROTEKSI TANAMAN;Sarjana;35;75;Tidak Ada
24;1371;UNIVERSITAS JEMBER;13711027;TEKNOLOGI INFORMASI;Sarjana;40;284;Tidak Ada
25;1371;UNIVERSITAS JEMBER;13711028;PENDIDIKAN IPA;Sarjana;55;247;Tidak Ada
26;1371;UNIVERSITAS JEMBER;13711029;PERENCANAAN WILAYAH DAN KOTA;Sarjana;38;214;Tidak Ada
27;1371;UNIVERSITAS JEMBER;13711030;TEKNIK KIMIA;Sarjana;25;209;Tidak Ada
28;1371;UNIVERSITAS JEMBER;13711031;AGRONOMI;Sarjana;40;133;Tidak Ada
29;1371;UNIVERSITAS JEMBER;13711032;ILMU PERTANIAN KAMPUS BONDOWOSO;Sarjana;45;115;Tidak Ada
30;1371;UNIVERSITAS JEMBER;13711033;INFORMATIKA;Sarjana;40;339;Tidak Ada
31;1371;UNIVERSITAS JEMBER;13711034;PENYULUHAN PERTANIAN;Sarjana;25;90;Tidak Ada
32;1371;UNIVERSITAS JEMBER;13711035;TEKNIK LINGKUNGAN;Sarjana;25;214;Tidak Ada
33;1371;UNIVERSITAS JEMBER;13711036;TEKNIK KONSTRUKSI PERKAPALAN;Sarjana;27;67;Tidak Ada
34;1371;UNIVERSITAS JEMBER;13711037;PETERNAKAN KAMPUS BONDOWOSO;Sarjana;35;158;Tidak Ada
35;1371;UNIVERSITAS JEMBER;13711038;GIZI KAMPUS BONDOWOSO;Sarjana;36;417;Tidak Ada
36;1371;UNIVERSITAS JEMBER;13711039;TEKNIK PERTAMBANGAN;Sarjana;24;407;Tidak Ada
37;1371;UNIVERSITAS JEMBER;13711040;TEKNIK PERMINYAKAN;Sarjana;24;225;Tidak Ada
38;1371;UNIVERSITAS JEMBER;13711041;ILMU HUKUM;Sarjana;135;729;Tidak Ada
39;1371;UNIVERSITAS JEMBER;13711042;HUBUNGAN INTERNASIONAL;Sarjana;50;259;Tidak Ada
40;1371;UNIVERSITAS JEMBER;13711043;ILMU ADMINISTRASI NEGARA;Sarjana;50;419;Tidak Ada
41;1371;UNIVERSITAS JEMBER;13711044;ILMU ADMINISTRASI BISNIS;Sarjana;50;662;Tidak Ada
42;1371;UNIVERSITAS JEMBER;13711045;ILMU KESEJAHTERAAN SOSIAL;Sarjana;55;231;Tidak Ada
43;1371;UNIVERSITAS JEMBER;13711046;SOSIOLOGI;Sarjana;55;255;Tidak Ada
44;1371;UNIVERSITAS JEMBER;13711047;EKONOMI PEMBANGUNAN;Sarjana;70;377;Tidak Ada
45;1371;UNIVERSITAS JEMBER;13711048;MANAJEMEN;Sarjana;85;972;Tidak Ada
46;1371;UNIVERSITAS JEMBER;13711049;AKUNTANSI;Sarjana;61;747;Tidak Ada
47;1371;UNIVERSITAS JEMBER;13711050;PENDIDIKAN LUAR SEKOLAH;Sarjana;45;77;Tidak Ada
48;1371;UNIVERSITAS JEMBER;13711051;PENDIDIKAN EKONOMI;Sarjana;50;308;Tidak Ada
49;1371;UNIVERSITAS JEMBER;13711052;PENDIDIKAN SEJARAH;Sarjana;40;198;Tidak Ada
50;1371;UNIVERSITAS JEMBER;13711053;PENDIDIKAN BAHASA INGGRIS;Sarjana;55;375;Tidak Ada
51;1371;UNIVERSITAS JEMBER;13711054;PENDIDIKAN BHS. & SASTRA INDO.;Sarjana;55;480;Tidak Ada
52;1371;UNIVERSITAS JEMBER;13711055;PENDIDIKAN GURU SEKOLAH DASAR;Sarjana;50;917;Tidak Ada
53;1371;UNIVERSITAS JEMBER;13711056;SASTRA INGGRIS;Sarjana;36;268;Tidak Ada
54;1371;UNIVERSITAS JEMBER;13711057;SASTRA INDONESIA;Sarjana;40;177;Tidak Ada
55;1371;UNIVERSITAS JEMBER;13711058;ILMU SEJARAH;Sarjana;45;109;Tidak Ada
56;1371;UNIVERSITAS JEMBER;13711059;TELEVISI & FILM;Sarjana;36;226;Film dan Televisi
57;1371;UNIVERSITAS JEMBER;13711060;PG PAUD;Sarjana;60;159;Tidak Ada
58;1371;UNIVERSITAS JEMBER;13711061;EKONOMI SYARIAH;Sarjana;42;262;Tidak Ada
59;1371;UNIVERSITAS JEMBER;13711062;PENDIDIKAN GEOGRAFI;Sarjana;40;233;Tidak Ada
60;1371;UNIVERSITAS JEMBER;13711063;EKONOMI SYARIAH KAMPUS BONDOWOSO;Sarjana;24;76;Tidak Ada
61;1371;UNIVERSITAS JEMBER;13711064;PEND. GURU SEKOLAH DASAR KAMPUS BONDOWOSO;Sarjana;40;199;Tidak Ada
62;1371;UNIVERSITAS JEMBER;13711076;AGRIBISNIS KAMPUS BONDOWOSO;Sarjana;18;;Tidak Ada
63;1371;UNIVERSITAS JEMBER;13711077;AKUNTANSI KAMPUS BONDOWOSO;Sarjana;26;;Tidak Ada
64;1371;UNIVERSITAS JEMBER;13711078;PENDIDIKAN MATEMATIKA KAMPUS BONDOWOSO;Sarjana;25;;Tidak Ada
65;1371;UNIVERSITAS JEMBER;13711079;ILMU KEPERAWATAN KAMPUS LUMAJANG;Sarjana;25;;Tidak Ada
66;1371;UNIVERSITAS JEMBER;13712066;TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG;Sarjana Terapan;30;61;Tidak Ada
67;1371;UNIVERSITAS JEMBER;13712070;REKAYASA PERANCANGAN MEKANIK;Sarjana Terapan;30;41;Tidak Ada
68;1371;UNIVERSITAS JEMBER;13712072;TEKNOLOGI REKAYASA ELEKTRONIKA;Sarjana Terapan;30;59;Tidak Ada
69;1371;UNIVERSITAS JEMBER;13713065;ADMINISTRASI KEUANGAN;Diploma Tiga;30;94;Tidak Ada
70;1371;UNIVERSITAS JEMBER;13713067;KEPERAWATAN KAMPUS LUMAJANG;Diploma Tiga;65;368;Tidak Ada
71;1371;UNIVERSITAS JEMBER;13713068;AKUNTANSI;Diploma Tiga;30;79;Tidak Ada
72;1371;UNIVERSITAS JEMBER;13713069;PERPAJAKAN;Diploma Tiga;30;106;Tidak Ada
73;1371;UNIVERSITAS JEMBER;13713071;KEPERAWATAN (KAMPUS KOTA PASURUAN);Diploma Tiga;60;231;Tidak Ada
74;1371;UNIVERSITAS JEMBER;13713073;MANAJEMEN PERUSAHAAN;Diploma Tiga;30;85;Tidak Ada
75;1371;UNIVERSITAS JEMBER;13713074;KESEKRETARIATAN;Diploma Tiga;30;35;Tidak Ada
76;1371;UNIVERSITAS JEMBER;13713075;USAHA PERJALANAN WISATA;Diploma Tiga;35;72;Tidak Ada
1;1372;UNIVERSITAS BRAWIJAYA;13721001;MANAJEMEN SUMBERDAYA PERAIRAN;Sarjana;36;119;Tidak Ada
2;1372;UNIVERSITAS BRAWIJAYA;13721002;BUDIDAYA PERAIRAN;Sarjana;36;142;Tidak Ada
3;1372;UNIVERSITAS BRAWIJAYA;13721003;TEKNIK SIPIL;Sarjana;37;523;Tidak Ada
4;1372;UNIVERSITAS BRAWIJAYA;13721004;TEKNIK MESIN;Sarjana;44;433;Tidak Ada
5;1372;UNIVERSITAS BRAWIJAYA;13721005;TEKNIK ELEKTRO;Sarjana;44;435;Tidak Ada
6;1372;UNIVERSITAS BRAWIJAYA;13721006;ARSITEKTUR;Sarjana;37;412;Tidak Ada
7;1372;UNIVERSITAS BRAWIJAYA;13721007;TEKNIK PENGAIRAN;Sarjana;37;194;Tidak Ada
8;1372;UNIVERSITAS BRAWIJAYA;13721008;KEDOKTERAN;Sarjana;64;1456;Tidak Ada
9;1372;UNIVERSITAS BRAWIJAYA;13721009;TEKNOLOGI PANGAN;Sarjana;50;839;Tidak Ada
10;1372;UNIVERSITAS BRAWIJAYA;13721010;BIOLOGI;Sarjana;38;215;Tidak Ada
11;1372;UNIVERSITAS BRAWIJAYA;13721011;FISIKA;Sarjana;22;94;Tidak Ada
12;1372;UNIVERSITAS BRAWIJAYA;13721012;KIMIA;Sarjana;42;283;Tidak Ada
13;1372;UNIVERSITAS BRAWIJAYA;13721013;MATEMATIKA;Sarjana;40;199;Tidak Ada
14;1372;UNIVERSITAS BRAWIJAYA;13721014;PEMANFAATAN SUMBERDAYA PERIKANAN;Sarjana;38;161;Tidak Ada
15;1372;UNIVERSITAS BRAWIJAYA;13721015;TEKNOLOGI HASIL PERIKANAN;Sarjana;40;147;Tidak Ada
16;1372;UNIVERSITAS BRAWIJAYA;13721016;AGROBISNIS PERIKANAN;Sarjana;36;144;Tidak Ada
17;1372;UNIVERSITAS BRAWIJAYA;13721017;TEKNIK PERTANIAN DAN BIOSISTEM;Sarjana;33;248;Tidak Ada
18;1372;UNIVERSITAS BRAWIJAYA;13721018;STATISTIKA;Sarjana;42;386;Tidak Ada
19;1372;UNIVERSITAS BRAWIJAYA;13721019;PERENCANAAN WILAYAH & KOTA;Sarjana;37;351;Tidak Ada
20;1372;UNIVERSITAS BRAWIJAYA;13721020;TEKNIK INDUSTRI PERTANIAN;Sarjana;70;439;Tidak Ada
21;1372;UNIVERSITAS BRAWIJAYA;13721021;ILMU KEPERAWATAN;Sarjana;44;916;Tidak Ada
22;1372;UNIVERSITAS BRAWIJAYA;13721023;ILMU GIZI;Sarjana;36;669;Tidak Ada
23;1372;UNIVERSITAS BRAWIJAYA;13721024;TEKNIK INDUSTRI;Sarjana;44;818;Tidak Ada
24;1372;UNIVERSITAS BRAWIJAYA;13721025;TEKNIK INFORMATIKA;Sarjana;56;1009;Tidak Ada
25;1372;UNIVERSITAS BRAWIJAYA;13721026;AGROEKOTEKNOLOGI;Sarjana;179;744;Tidak Ada
26;1372;UNIVERSITAS BRAWIJAYA;13721027;AGRIBISNIS;Sarjana;104;652;Tidak Ada
27;1372;UNIVERSITAS BRAWIJAYA;13721028;PETERNAKAN;Sarjana;159;724;Tidak Ada
28;1372;UNIVERSITAS BRAWIJAYA;13721029;PENDIDIKAN DOKTER HEWAN;Sarjana;48;373;Tidak Ada
29;1372;UNIVERSITAS BRAWIJAYA;13721030;PENDIDIKAN DOKTER GIGI;Sarjana;33;577;Tidak Ada
30;1372;UNIVERSITAS BRAWIJAYA;13721031;ILMU KELAUTAN;Sarjana;36;198;Tidak Ada
31;1372;UNIVERSITAS BRAWIJAYA;13721032;KEBIDANAN;Sarjana;32;474;Tidak Ada
32;1372;UNIVERSITAS BRAWIJAYA;13721033;FARMASI;Sarjana;36;1203;Tidak Ada
33;1372;UNIVERSITAS BRAWIJAYA;13721035;TEKNIK KOMPUTER;Sarjana;40;350;Tidak Ada
34;1372;UNIVERSITAS BRAWIJAYA;13721036;SISTEM INFORMASI;Sarjana;56;733;Tidak Ada
35;1372;UNIVERSITAS BRAWIJAYA;13721037;TEKNIK KIMIA;Sarjana;30;377;Tidak Ada
36;1372;UNIVERSITAS BRAWIJAYA;13721038;INSTRUMENTASI;Sarjana;23;109;Tidak Ada
37;1372;UNIVERSITAS BRAWIJAYA;13721039;TEKNIK GEOFISIKA;Sarjana;19;246;Tidak Ada
38;1372;UNIVERSITAS BRAWIJAYA;13721040;BIOTEKNOLOGI;Sarjana;36;423;Tidak Ada
39;1372;UNIVERSITAS BRAWIJAYA;13721042;TEKNOLOGI BIOPROSES;Sarjana;25;256;Tidak Ada
40;1372;UNIVERSITAS BRAWIJAYA;13721043;TEKNIK LINGKUNGAN;Sarjana;40;465;Tidak Ada
41;1372;UNIVERSITAS BRAWIJAYA;13721046;PENDIDIKAN TEKNOLOGI INFORMASI;Sarjana;36;159;Tidak Ada
42;1372;UNIVERSITAS BRAWIJAYA;13721047;TEKNOLOGI INFORMASI;Sarjana;40;462;Tidak Ada
43;1372;UNIVERSITAS BRAWIJAYA;13721048;AGROEKOTEKNOLOGI (PSDKU KEDIRI);Sarjana;42;224;Tidak Ada
44;1372;UNIVERSITAS BRAWIJAYA;13721049;AGRIBISNIS (PSDKU KEDIRI);Sarjana;42;249;Tidak Ada
45;1372;UNIVERSITAS BRAWIJAYA;13721050;PETERNAKAN (PSDKU KEDIRI);Sarjana;42;194;Tidak Ada
46;1372;UNIVERSITAS BRAWIJAYA;13721051;AKUAKULTUR (PSDKU KEDIRI);Sarjana;42;109;Tidak Ada
47;1372;UNIVERSITAS BRAWIJAYA;13721052;SOSIAL EKONOMI PERIKANAN (PSDKU KEDIRI);Sarjana;42;96;Tidak Ada
48;1372;UNIVERSITAS BRAWIJAYA;13721053;KEHUTANAN;Sarjana;20;286;Tidak Ada
49;1372;UNIVERSITAS BRAWIJAYA;13721054;ILMU AKTUARIA;Sarjana;20;249;Tidak Ada
50;1372;UNIVERSITAS BRAWIJAYA;13721056;ILMU HUKUM;Sarjana;133;1255;Tidak Ada
51;1372;UNIVERSITAS BRAWIJAYA;13721057;EKONOMI PEMBANGUNAN;Sarjana;35;356;Tidak Ada
52;1372;UNIVERSITAS BRAWIJAYA;13721058;ADMINISTRASI PUBLIK;Sarjana;82;763;Tidak Ada
53;1372;UNIVERSITAS BRAWIJAYA;13721059;ADMINISTRASI BISNIS;Sarjana;93;1413;Tidak Ada
54;1372;UNIVERSITAS BRAWIJAYA;13721060;MANAJEMEN;Sarjana;75;1025;Tidak Ada
55;1372;UNIVERSITAS BRAWIJAYA;13721061;AKUNTANSI;Sarjana;94;1147;Tidak Ada
56;1372;UNIVERSITAS BRAWIJAYA;13721062;SOSIOLOGI;Sarjana;42;355;Tidak Ada
57;1372;UNIVERSITAS BRAWIJAYA;13721063;ILMU KOMUNIKASI;Sarjana;56;911;Tidak Ada
58;1372;UNIVERSITAS BRAWIJAYA;13721064;PSIKOLOGI;Sarjana;58;1033;Tidak Ada
59;1372;UNIVERSITAS BRAWIJAYA;13721065;HUBUNGAN INTERNASIONAL;Sarjana;50;559;Tidak Ada
60;1372;UNIVERSITAS BRAWIJAYA;13721066;SASTRA INGGRIS;Sarjana;58;488;Tidak Ada
61;1372;UNIVERSITAS BRAWIJAYA;13721067;SASTRA JEPANG;Sarjana;38;296;Tidak Ada
62;1372;UNIVERSITAS BRAWIJAYA;13721068;BAHASA DAN SASTRA PRANCIS;Sarjana;22;73;Tidak Ada
63;1372;UNIVERSITAS BRAWIJAYA;13721069;ILMU POLITIK;Sarjana;36;258;Tidak Ada
64;1372;UNIVERSITAS BRAWIJAYA;13721070;ILMU PEMERINTAHAN;Sarjana;36;310;Tidak Ada
65;1372;UNIVERSITAS BRAWIJAYA;13721072;PERPAJAKAN;Sarjana;55;612;Tidak Ada
66;1372;UNIVERSITAS BRAWIJAYA;13721075;EKONOMI ISLAM;Sarjana;31;259;Tidak Ada
67;1372;UNIVERSITAS BRAWIJAYA;13721076;EKONOMI, KEUANGAN DAN PERBANKAN;Sarjana;47;586;Tidak Ada
68;1372;UNIVERSITAS BRAWIJAYA;13721077;ILMU PERPUSTAKAAN;Sarjana;22;176;Tidak Ada
69;1372;UNIVERSITAS BRAWIJAYA;13721078;PARIWISATA;Sarjana;33;460;Tidak Ada
70;1372;UNIVERSITAS BRAWIJAYA;13721080;PENDIDIKAN BAHASA INGGRIS;Sarjana;45;279;Tidak Ada
71;1372;UNIVERSITAS BRAWIJAYA;13721081;PENDIDIKAN BAHASA JEPANG;Sarjana;18;109;Tidak Ada
72;1372;UNIVERSITAS BRAWIJAYA;13721082;PENDIDIKAN BHS & SASTRA INDONESIA;Sarjana;28;209;Tidak Ada
73;1372;UNIVERSITAS BRAWIJAYA;13721085;ADMINISTRASI PENDIDIKAN;Sarjana;22;150;Tidak Ada
74;1372;UNIVERSITAS BRAWIJAYA;13721086;SENI RUPA MURNI;Sarjana;19;47;Seni Rupa, Desain, dan Kriya
75;1372;UNIVERSITAS BRAWIJAYA;13721087;SASTRA CINA;Sarjana;25;323;Tidak Ada
76;1372;UNIVERSITAS BRAWIJAYA;13721088;ANTROPOLOGI;Sarjana;23;204;Tidak Ada
77;1372;UNIVERSITAS BRAWIJAYA;13721089;KEWIRAUSAHAAN;Sarjana;21;314;Tidak Ada
78;1372;UNIVERSITAS BRAWIJAYA;13721094;SAINS DATA;Sarjana;14;298;Tidak Ada
79;1372;UNIVERSITAS BRAWIJAYA;13721095;BIOINFORMATIKA;Sarjana;12;;Tidak Ada
80;1372;UNIVERSITAS BRAWIJAYA;13721096;INDUSTRI PETERNAKAN CERDAS;Sarjana;20;;Tidak Ada
81;1372;UNIVERSITAS BRAWIJAYA;13722055;DESAIN GRAFIS;Sarjana Terapan;42;196;Seni Rupa, Desain, dan Kriya
82;1372;UNIVERSITAS BRAWIJAYA;13722090;MANAJEMEN PERHOTELAN;Sarjana Terapan;58;240;Tidak Ada
83;1372;UNIVERSITAS BRAWIJAYA;13723091;KEUANGAN DAN PERBANKAN;Diploma Tiga;75;230;Tidak Ada
84;1372;UNIVERSITAS BRAWIJAYA;13723092;ADMINISTRASI BISNIS;Diploma Tiga;79;256;Tidak Ada
85;1372;UNIVERSITAS BRAWIJAYA;13723093;TEKNOLOGI INFORMASI;Diploma Tiga;78;165;Tidak Ada
1;1373;UNIVERSITAS NEGERI MALANG;13731001;PENDIDIKAN MATEMATIKA;Sarjana;80;471;Tidak Ada
2;1373;UNIVERSITAS NEGERI MALANG;13731002;PENDIDIKAN FISIKA;Sarjana;76;168;Tidak Ada
3;1373;UNIVERSITAS NEGERI MALANG;13731003;PENDIDIKAN KIMIA;Sarjana;71;285;Tidak Ada
4;1373;UNIVERSITAS NEGERI MALANG;13731004;PENDIDIKAN BIOLOGI;Sarjana;46;354;Tidak Ada
5;1373;UNIVERSITAS NEGERI MALANG;13731005;PENDIDIKAN TEKNIK MESIN;Sarjana;55;126;Tidak Ada
6;1373;UNIVERSITAS NEGERI MALANG;13731006;PENDIDIKAN TEKNIK BANGUNAN;Sarjana;48;114;Tidak Ada
7;1373;UNIVERSITAS NEGERI MALANG;13731007;PENDIDIKAN TEKNIK INFORMATIKA;Sarjana;34;259;Tidak Ada
8;1373;UNIVERSITAS NEGERI MALANG;13731008;PENDIDIKAN TEKNIK OTOMOTIF;Sarjana;55;125;Tidak Ada
9;1373;UNIVERSITAS NEGERI MALANG;13731009;ILMU KEOLAHRAGAAN;Sarjana;56;205;Olahraga
10;1373;UNIVERSITAS NEGERI MALANG;13731010;MATEMATIKA;Sarjana;78;355;Tidak Ada
